,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
22,kaden_lewis,Avengers: Age of Ultron,9/10,21 June 2021,"Why all the hate? I know this is isn't on the level of ""The Avengers"" but it was still really good. I enjoyed the plot and story of this movie, I liked how we were introduced to new actors, and I also liked that we sort of got s glimpse into the franchises future. I thought the plot of needing to stop a ultra peace keeping robot from trying to make the human race extinct for peace was really good, and I think James Spader did a great job playing the role. I also liked the story of the movie to go along with it. Another thing I liked was that we were introduced to Wanda and Pietro Maximoff (Scarlet Witch and Quicksilver). I also though the acting from Elisabeth Olsen and Aaron Taylor-Johnson was great. It sucks we had to lose Pietro, he didn't even need to die, I feel the writers were just looking for a reason to write home out. I also liked how we got a little look into the future of the franchise with the Avengers trip to Wakanda. The last thing I liked about this movie was when Wanda gave most of the Avengers their dream sequences, sure, they were a little weird, but I thought they were pretty cool.All in all, this was a great sequel, and I have no clue why Marvel fans were so hard on it, I definitely watching it, if you have seen the first one.",Avengers: Age of Ultron,2395427
23,namashi_1,A Major Disappointment!,5/10,24 April 2015,"If disappointment had lost a literal definition, it would be 'Avengers: Age of Ultron'. A lazy, soulless sequel, that shames its prequel & also the prolific superheroes. Despite the best of graphics & stars in hand, this summer bigger suffers from a stilted narrative.'Avengers: Age of Ultron' Synopsis: When Tony Stark tries to jump-start a dormant peacekeeping program, things go awry and it is up to the Avengers to stop the villainous Ultron from enacting his terrible plans.'Avengers: Age of Ultron' has only one saving grace & that's its graphics. The visuals are marvelous & the action-sequences are expertly choreographed. But, the narrative is stilted & soulless. Also, the pace is dreadfully slow in the first-hour. I was throughly bored in this hour, almost in disbelief if this one is actually a marvel movie.Joss Whedon's Screenplay is a downer. He made a terrific film previously, but this time around, he has faltered. The Writing Material surrenders to graphics & makes very less use of its own strength. Whedon's Direction, on the other-hand, is fair. Cinematography is alright. Editing is loose, the film runs for a long 142-minutes! The Avengers, however, do well. Robert Downey Jr. as Tony Stark / Iron Man, donning the part for the fifth time, hasn't lost his charm. Chris Hemsworth as Thor, is excellent here, while Mark Ruffalo as Bruce Banner/Hulk, looks tired. Chris Evans as Steve Rogers / Captain America, has his moments. Scarlett Johansson as Natasha Romanoff / Black Widow, is passable. Jeremy Renner as Clint Barton / Hawkeye, is a pleasant surprise here. He actually gets scope to perform this time & he does. Aaron Taylor-Johnson as Quicksilver & Elizabeth Olsen as Scarlet Witch, add freshness in the proceedings. James Spader as Ultron, is the biggest letdown. He gives the villain a hammy turn, which by no means, works. On the whole, 'Avengers: Age of Ultron' is very high on hype, but low on substance.",Avengers: Age of Ultron,2395427
24,moviexclusive,"In character and theme much darker and more complex a sequel than its predecessor, Joss Whedon creates yet another immensely satisfying Avengers chapter",7/10,22 April 2015,"If the first 'Avengers' movie was about building the team, then this one is about tearing them apart.If you've read the books, you'll know that Ultron's foremost purpose is to put the Avengers in the ground – which in writer-director Joss Whedon's interpretation, becomes a symbol of grand irony. After all, Ultron was Tony's idea of creating an artificial intelligence which could protect mankind and so make the Avengers obsolete, a project which he happened to be working in secret with Bruce and his personal A.I. assistant Jarvis (voiced by Paul Bettany). Unfortunately for him, Ultron has taken the obsoletion of the Avengers quite literally, and determined for himself that the only way for mankind to survive is for it to be annihilated and thereby given a chance to evolve.That the Avengers will face Ultron and his army of replicas is a given, but what truly surprises is the twisty character-driven narrative which Whedon weaves to get to that jaw-dropping finale. You would already have heard of the high-profile additions Quicksilver (Aaron Taylor-Johnson) and Scarlet Witch (Elizabeth Olsen), a pair of tightly-knit Eastern European siblings whose powers of speed and mind control respectively lend their reference here as ""enhancements"" – and besides Ultron, the brother-and-sister pair become the most formidable threat to the Avengers, in particular the latter's psychic powers which she uses on Captain America, Black Widow and Thor to trigger memories of their past and face their personal demons. While their visions leave them distracted and unsettled, the rest of the team are also forced to confront their own fears. Tony's hubris, once the driving force of his pioneering spirit, could very well be the end of the Avengers and the destruction of everything he's tried to build. Bruce loathes his alter-ego, but recognises that his powers are still a valuable addition to the team, especially in protecting Black Widow, with whom he shares a deepening romantic interest hinted at in the last movie. And freed from the shackles of Loki's spell, Hawkeye is reminded of his mortality as one with no special powers or metal suit other than being an excellent archer, beautifully portrayed in a sojourn at the halfway mark that he makes to his 'safe house' to visit his wife and kids along with the rest of his teammates to recuperate and re-group.It is no small feat juggling so many characters in the same movie, and yet again, Whedon has pulled it off stunningly. Even though each is part of a larger team, no one fades into it; instead, Whedon lets us get to know each and every one of the Avengers intimately, so much so that you won't feel that you know them any less than you would if they each had their own standalone movie. And out of that character emphasis comes some lovely human moments that make this more soulful and poignant than its predecessor – how Black Widow coaxes the Hulk back into human form, that Hawkeye is an All- American family man when not on superhero duty, why Ultron is really Tony's darkest side in the flesh (or metal) gone amok, and fundamentally the burdens that each one of our superheroes carry as a consequence of their powers.Besides Ultron, Whedon refuses to define any of the characters as ""good"" or ""bad""; rather, he identifies and illustrates their drives and impulses – whether is it Tony's phobia or Captain America's old- fashioned sense of duty or even Ultron's Oedipal grudge – and uses that to propel the story forward. This is ultimately how the team falls apart, going from the joviality of Thor's favourite party trick (otherwise known as ""who is fit to lift the hammer"") at the start to the infighting later on over Tony's plan to create yet another superior A.I. to defeat Ultron – which ends up in the birth of the red-faced android named Vision (Bettany in the flesh). It is also how Whedon plots the reconciliation of the Avengers with their apparent arch-nemeses Quicksilver and Scarlet Witch, no doubt laying the foundation for the next phase of the Avengers programme – and the next two-parter instalment due three years later.Only when it comes to matching the sheer jaw-dropping spectacle of its predecessor does this sequel become a victim of its own success. Despite hopscotching across the globe from Europe to Africa to Asia and back (culminating in the fictional East European country of Sokovia where it started), Whedon never quite achieves the same feeling of 'wow' that we had watching Loki take out S.H.I.E.L.D's airborne headquarters or unleash hell from the sky onto New York City. Whedon manage to replicate that feeling of astoundment in the much- anticipated Hulk-versus-Hulkbuster sequence, but the next to follow set in and around downtown Seoul is a major disappointment for blurry CGI and bad continuity. And though he tries to replicate the exhilaration watching the whole Avengers fighting together as an entire team, Whedon doesn't quite get our hearts leaping during the final standoff against hordes of replica Ultrons. If the finale lacks the emotional payoff of the first movie, that's also because Whedon had set himself up with a near impossible task in the first place. That probably explains why the 'Age of Ultron' is at its core a very different movie from the first 'Avengers', not just because of how our superheroes evolve in the face of imminent destruction precipitated by one of their own but also because of the complex psychological themes that Whedon explores here. His ambition is certainly admirable, but it is inevitable that those looking for the same straightforward thrills as its predecessor will be at least slightly disappointed. That said, this is still an outstanding feat by any measure, a riveting blend of intimate character moments and grand action spectacle that remains quite simply, Marvel-lous.",Avengers: Age of Ultron,2395427
25,FlashCallahan,"He's fast, she's weird.....",4/10,25 April 2015,"We find the team dealing with a threat of their own making..... a sentient robot called Ultron, who was originally designed as a peacekeeping program. Since Loki was captured, the team have been working to take down various cells of a secret society of villains known as HYDRA. Their aim to make the world a better, safer place inspires Tony Stark to create Ultron, in order to respond to additional threats that the Avengers aren't able to handle. Ultron, unfortunately, takes this directive way too seriously and believes that world peace can only be achieved by exterminating humanity, and he'll stop at nothing to accomplish this goal. The battle between the Avengers and Ultron is further complicated by the appearance of superpowered twin Quicksilver, and Scarlet Witch, who ally themselves with the homicidal android........It was always going to be a tough call to match the first Avengers movie, which, in all fairness, was a monumental cinematic experience, but here, it appears that Whedon knew he couldn't match it, realise the film would make bucketloads anyway, and just hasn't bothered with many of the characters.Oh yes, they have all the same screen time, but it appears that the heroes with their own separate franchises, have been sidelined in order for the humanistic side of the film to work, and in turn, it achieves it somewhat, but there is too much exposition that bloats the movie, and makes it, at times, an almost unbearable ordeal, which takes some doing, considering the wealth of characters in the film.But the real problem with the film is its lack of urgency, and here Whedon isn't to blame, it's Disney/Marvel being greedy and boasting about the next phase of Marvel movies,so we know who is safe, so Ultrons mission seems a little too futile.Where the humour in the first film was refreshing and went with the characters psyche, here it suffers the same as Thor: The Dark World Did, just too forced and unbelievable. Gone is Starks Sarcasm, Cap's future fear, and the general banter.But it's still spectacular in places, the Hulkbuster Vs. Hulk battle is the highlight, bonkers and very funny, Spader channels Downey Jr. As Ultron, Frankensteins Monster to Starks Victor, and he is a perfect choice.But the highlight of the film is Remmer, he really outshines the rest of the cast, the. It's human character in the film, and it's genuinely touching when he's with his family,showing a very vulnerable side to the Avengers.Olsen is the best out of the newcomers, Johnson is okay, but his 'I bet you didn't see that coming' grates toward the end.So all in all, it's a crushing disappointment for such an impressive franchise, major characters are sidelined, Jackson shows up like Schwarzennegar in the avengers, and friends pop up for no good reason from other Marvel movies.It feels like one long build up for Civil War, which does sound impressive.But then again this sounded wonderful.Meh-vengers, if you would.....",Avengers: Age of Ultron,2395427
26,charzhino,Grossly underwhelming (spoiler free),6/10,25 April 2015,"Spoiler free review. Let me first start of by saying that I am not a Marvel ''fanboy'' or a DC nerd. The comic book genre of films have made it to my personal top 3 favourite genres in the last decade and the MCU has been a strong contributor to that rise. I hold the first Ironman, first Avengers and Captain America 1+2 in high regard. I did not like the direction they took with Iron Man 3 (more on this below) or Guardians of the Galaxy but Winter Soldier was a gem in terms of balancing solid action, drama and levity.That being said, my initial thoughts on Age of Ultron (AoU) are quite negative. To me, its essentially a carbon copy of IM3. There are problems which strike you repeatedly as you progress throughout the film. The 2 biggest complaints I have with AoU is 1) the tone (comedy) 2) the script/writing.So starting with the tone. I like to laugh as I'm sure most people do, but there is a time and place to exhibit your comedy writing skills in an action film. In AoU, its a constant, recurring and predictable theme. It's not limited to one character either, everyone is popping one liner jokes as if its the Expendables and yes, most are not funny. The timing of these moments of levity are horrible too, desensitising the viewer to any impending fear of death in battle. If the characters seem so relaxed in not worrying about possibly dying, then what suspense is needed to be held by the audience? This plagued IM3 in a bad way and its arguably worse here. The comic book films which achieved great success in this regard were XMen DOFP, The Avengers 1, Cap 2 even Dark Knight Rises! Can you imagine at the climax of Xmen DOFP if old Magneto and Storm and Bishop start pulling one liner jokes as the army of sentinels came charging at them? It would kill any tension! 2) The script. I won't say too much since this is a spoiler free review, but it really feels rushed and unorganised. I watched Fast 7 around 2 weeks before AoU and I got similar vibes. Again, its not the fact that the film is 2.5 hours long or has too many characters, that isn't am excuse since The Dark Knight and Xmen DOFP shows how to navigate these theatrical obstacles. There are a few completely unnecessary subplots in AoU and useless characters which do not impact the story overall. The villain himself, Ultron is another massive let-down in Marvels already growing catalogue of mishandled villains.So as a summary, if you want mindless action and cool CGI, which this film does offer in the form of some spectacular visual fight scenes then you will like AoU. If you are after a darker, grounded and more moving story like the trailers promised, you will be severely disappointed. Final score 6/10 and I am being kind since Cap is my fav Avenger and they finally gave him some good screen time.",Avengers: Age of Ultron,2395427
27,prospectus_capricornium,"Explosive and Visually Extravagant, Yet Also Profound",9/10,22 April 2015,"Given how teeming with multiple awkwardly-diverse characters the AVENGERS franchise is, you can imagine how difficult and mentally-exhausting it is to gather all these uniquely vivid plot lines, with all their interspersing expositories and asides, and still be able to form one coherent and fluidly-constructed narrative. The first Avengers movie proved itself able to carry the weight of such challenge, and came out successful in delivering one the most poignant superheroic tales ever told. This year, AGE of ULTRON blasts into cinemas carrying the load of mammoth anticipation. While it is expected to perform better—if not as well as the previous release—it will not be totally surprising, and will still be forgivable, if it falls just a feet beneath the staggering anticipation. Well, you can thank Joss Whedon for helming this projec. This movie soars past expectations.In AGE OF ULTRON, as the characters further expand, new names join the team, proving how much more difficult it must be for the screenwriters to still cling to their material's soundness, and make that further engaging and compelling. Nevertheless, Whedon and his prolific team of scriptwriters, come out triumphant over these apparent hurdles, managing again to weave all the heroes' divergent story lines and confine them together into one solid plot. Whedon effectively mines the capacities of these individuals and turns them into the very foundation of his epic superhero saga.Robert Downey's Iron Man/Tony Stark remains as a formidable figurehead in spite of his ever cynical and highly confident posture, while Chris Evans provides a dependable alternative with Captain America's leadership. There's an implicit undertone playing beneath the trajectory of these two leaders' relationship, and that might serve as an indirect catalyst to what is set to unfold in Captain America: Civil War. Chris Hemsworth's guileless 'Thor' is ever militant, yet innocent. This movie also draws more of the previous installment's less-utilized characters, into the scopes of its spotlight. Jeremy Renner's Hawkeye, enjoys his expanded character whose interaction with other avengers, has immensely improved, and he also has some of the best jaw-dropping action sequences here. Mark Ruffalo as Hulk still smashes, he's as diffident as he is dangerous, and yet still charmingly funny. Scarlett Johanson's character, Black Widow, has been treated with bigger attention, and her presence is never less if not as strong as her male counterparts. To forget the newcomers, Taylor Johnson's Quicksilver and Elizabeth Olsen's Scarlet Witch, is totally unfair too, as these two cemented their fiery presence right at the very first battle sequence of the movie. Same can be said with Paul Bettany's Vision, whose mysterious power might be the very weapon that could propel the Avengers to winning their battle against their biggest enemy: ULTRON. James Spader's voice strikes as the perfect embodiment of the indomitable android ULTRON who is hellbent to rendering the planet to extinction. Spader has the utmost command of the character and has fueled it with utter rage and bitterness, and calm and ease when needed. You're not going to forget Sam Jackson's Nick Fury too, and the rest of his team, including Falcon. He's as effectively leading his team here when he is needed to be as he was, the first time Avengers were called to assemble. It features Andy Serkis' entry to the franchise too, and while it's brief, he manages to established a commanding presence in the movie. The film grants everybody the right amount of exposure to shine, letting both their inner fragilities and physical prowess speak volumes for who they are. Their imperfections claim pivotal share in their greatest undertaking—winning their very own internal battles so they could emerge able to save the world from the wrecking weights of annihilation.Straightaway at the beginning, Age of Ultron throws our heroes into roaring action, drawing us immediately into a surfeit of explosive and visually-omnipotent action extravaganzas that allow every smashing, pounding, flash of beams, flight, and basically everything, assume near-impossible forms of eye-squashing spectacles. It is when all these heroes engage together in combat against their enemies, that the movie subjugates all those hungry eyes, and grasps total domination over the audience's attention, letting the awestruck reception hum along the visual drama as it extends its reach beyond imagination. It is also when all the death-defying sequences and breathtakingly choreographed action set-pieces, spin out to full throttle, that the underlying cause why this band of superheroes fight with their lives, becomes blindingly evident—humanity. This is what had put them into this circle, in the first place, and it's what they are now aiming to preserve even when they have to wrestle with death. Whedon has never deprived these characters of humanity, making each of them similar, albeit their much readily-perceived differences. This summons affection for these characters, which right away the film gathers, whenever it puts the narrative's soul into the spotlight.AVENGERS: Age of Ultron is without fault, but too few and little that they're not even worth-noting. To be able to gather all these radical personas and bring their different worlds into one concrete universe, is already a colossal feat. Whedon proves to be capable of pushing the limits of the movie's accomplishments past that milestone, and the result is never less than monumental. The whole experience imparts an overwhelming sense of satisfaction, yet it also makes the audience hunger for more. Well, the movie lays ground-works and unleashes potential backdoors for the franchise's next chapters, and that makes everything that follows something to look forward to.AVENGERS: AGE of ULTRON is visually enthralling as it is emotionally profound, a cinematic achievement soaring above the previously reached heights in the ever expanding universe of superhero movies. 9/10",Avengers: Age of Ultron,2395427
28,preppy-3,Age of Ultron? More like Age of BOREDOM!,5/10,13 May 2015,"Bad sequel to the fantastic 2012 ""The Avengers"". Tony Stark/Iron Man (Robert Downey Jr.) and Bruce Banner/Hulk (Mark Ruffalo) attempt to jumpstart a system to keep peace all over the Earth. Things go wrong and they create a being called Ultron (voiced by James Spader) who sets out to destroy all humans. It's up to the Avengers to stop them but he's helped by the Scarlet Witch (Elizabeth Olson) and Quicksilver (Aaron Taylor-Johnson).This sequel is just terrible. The script is kind of vague in specifics about why Ultron hates humans and the Avengers so much. Also the dialogue here is TERRIBLE! No actor could put over the lines these people are given. So, understandably, almost all the acting is bad. Only Scarlett Johansson (as Black Widow), Mark Ruffalo and Jeremy Renner (as Hawkeye) give good performances. Worst of all the three new superheroes--Scarlet Witch, Quicksilver and The Vision--are very badly introduced and poorly used. Also the movie is far too long at almost 150 minutes and is more boring than exciting. Yes the special effects are flawless and there are a few very exciting and long action sequences but they can't save the movie. At the end the movie takes a disastrous turn and turns in a Transformers like movie! Boring and pointless with bad acting and dialogue. I give it a 5 for the effects and action.",Avengers: Age of Ultron,2395427
29,Ramascreen,The road to hell is paved with good intentions,10/10,22 April 2015,"AVENGERS: AGE OF ULTRON is simply amazingWhen it comes to superhero movies such as this, I always try to look beyond whether or not the adaptation is faithful to the material, because the audiences who'll be watching this movie aren't just comic book nerds, but also some of us who may have been a late bloomer or may have been only fans of just the movies, or still would have to wikipedia things to catch up. And I'm glad that writer/director Joss Whedon has that ability to make his ""Avengers"" movies engaging and inclusive, like an open door inviting everyone to come in instead of saying 'Well, if you don't know what's up, then tough luck.' If you've seen 2012's blockbuster, ""The Avengers"" which showed the rough start of how these individuals tried to work together as a team, well, you'll be glad to know that in the opening sequence of ""Avengers: Age Of Ultron"" we see them working in harmony as a team, they have a clear plan, everybody's got their job and everybody knows what they're supposed to be doing, Cap is leading, they all have each other's back, the whole sequence is like a well-oiled machine. But because of that, Whedon knows that he has to throw a curve ball, these ""Avengers"" movies are about teamwork, and so as a coach, Whedon has to throw in some kind of challenge that would make or break this team, to see if they could grow through obstacles and at first those obstacles come in the form of the twins: Scarlet Witch (Elizabeth Olsen) and Quicksilver (Aaron Taylor-Johnson) who had a rough background, a rough upbringing, they're motivated by spite and distrust towards others, which is why when Ultron comes along, they share something in common or so they think.In the comics, Ultron, as I understand it, was created by Hank Pym, but in Marvel Cinematic Universe, in this movie, Ultron is created by Tony Stark (Robert Downey Jr.) and Bruce Banner (Mark Ruffalo) Do you remember the old saying ""The road to hell is paved with good intentions,"" that's the theme that Whedon is going with for this sequel. In the name of peace, Stark and Banner create an artificial intelligence that they hope would help them protect earth from any impending threat. But this A.I. blames humanity for everything, for not being able to reach such targeted peace. Refusing to be Stark's puppet, Ultron manufactures himself, regenerates himself, in other words clones himself into an army of killer robots. In ""Avengers: Age Of Ultron,"" you'll also get to see tension rising between Cap and Stark, at one point it got so bad, you're like ""Whoah, Whedon, save some for the Russos and their 'Civil War' movie, will ya"" but it all boils down to that teamwork again. Taking it upon yourself because you think it's for the greater good VS. talking it out as a team and respecting the collective decision.The movie is way bigger than the first one, not just in terms of scope or locations, because it's more than just one major city in the United States, it has gone global now, and you can just feel it that the battlegrounds would only go even more colossal from this point on, it expands from one place to a few different places and it's eventually going to be about the whole planet and even outer space, I just can't wait for how much more epic it's going to be in ""Avengers: Infinity War"" movies. But ""Avengers: Age Of Ultron"" is also bigger in terms of the cast. Whedon had a daunting task of making sure that each of the characters has their moment in the sun. The film's runtime is no longer than 2012's ""The Avengers"" but I think fans will be divided on how they would receive some of the ways Whedon explored the characters in this sequel. The romance between Bruce Banner (Mark Ruffalo) and Black Widow (Scarlett Johansson), Cap vs. Stark, Ultron Vs. Stark, The Vision (Paul Bettany) trying to prove himself worthy of being part of the good guys, the twins and their dilemma, some fans might try to analyze which of those subplots seems forced or balanced and some fans may favor one over the other. But I think fans will be happy to see that Clint Barton/Hawkeye (Jeremy Renner) gets more story this time around. And I think fans can agree that James Spader as Ultron could not be a more perfect choice. Obviously, this is not the first movie in the history of cinema to introduce a killer robot, but Spader infuses his charisma, his commanding voice, he's so articulate, he can persuade, influence, and convince you, this Ultron makes such a strong case, a strong argument, you can't help but somewhat agree with him to a certain level and I don't think anybody other than Spader could've better delivered that.Is ""Avengers: Age Of Ultron"" as equally spectacular as 2012's ""The Avengers?"" Not quite, but it's still an amazing feat nonetheless. It's got outstanding VFX, really cool cinematic set pieces and awesome cinematography that make this team look and move seamlessly like a work of art. It's a great blend of visual and story. It's action-packed and it's fun. The tone is way darker than the first movie but it's still got tons of that Whedon's sense of humor. If you're invested in the comic books, or if you're invested in only the previous Marvel movies leading up to this, you will all get catered to. ""Avengers: Age Of Ultron"" is one of this summer's most anticipated movies and it lives up to it.Please read more at Ramascreen.Com",Avengers: Age of Ultron,2395427
30,griffolyon12,"Movie Review: ""Avengers: Age of Ultron""",9/10,30 April 2015,"Lightning rarely strikes twice and that is the first thing you've got to understand about Avengers: Age of Ultron. The Avengers was one of those one of a kind movie-going experiences, and while I don't think Age of Ultron ever tops its predecessor, it is a really awesome movie in its own right. Filled with wall-to-wall action and more probing character exploration, Age of Ultron is what Serenity was to Firefly (pardon the Joss Whedon comparisons, but the guy did write and direct all of the aforementioned films and TV series). Age of Ultron is darker and more serious-minded than The Avengers, and yet there are enough one-liners and awesome comic book panel-worthy moments of mayhem that keep the film entertaining and a fitting kick-off to the Summer of 2015.In Age of Ultron, Tony Stark creates an artificial intelligence known as Ultron in hopes of being able to establish a peacekeeper for Earth that would make the Avengers obsolete. Of course, as with just about everything Tony Stark seems to touch, things go awry and Ultron takes possession of a series of robotic bodies and believes that the only way to true peace is through evolution, which means the demise of all human life on Earth, especially those pesky Avengers. What follows is this ragtag team that we saw come together in the first film falls apart and then has to rebuild themselves all while duking it out with Ultron and a pair of superpowered twins from Eastern Europe, Quiksilver and Scarlet Witch, who have allied themselves with Ultron.The greatest thing about Age of Ultron is it further cements the idea that these Marvel movies have really become like one really big TV series that you just have to wait every six months or so for each new episode. These things have very much become a machine with each entry being as impressively put together as the last, and when you couple that with the comfort of seeing characters you know and love reunited and bickering with one another, there is no way on Earth that you cannot enjoy the film.Seriously, if you are reading this, you're not really wanting a full lowdown because you are already going to see the movie regardless, so what do you really need to know? All you need to know is that Avengers: Age of Ultron is worthy of the Marvel brand. It is entertainment of the highest order with a story that manages to further challenge our heroes and force them to really decide where their priorities lie. While majority of the Marvel heroes did not want to become heroes, they did rise to the challenge when called because of a sense of responsibility, and the way Age of Ultron ends effectively answers the internal question that each of our heroes face. So what are you waiting for, get to the theater and see this movie as many times as you know you're going to see it.",Avengers: Age of Ultron,2395427
31,pinkled5,No one was more disappointed than me,5/10,1 May 2015,"It hurts to rate this so poorly, but it certainly deserves the low marks. There were so many things that ruined this movie for me.1) The Storytelling - Or lack thereof. There was not a compelling story to be told here. Ultron wants to blow up the world, the Avengers try to stop him. That's all the audience ever really knows about this story and it felt flat and unfulfilling.2) Plot? - The movie opens with our heroes in the middle of a battle for reasons that are largely unimportant. That pretty much sums up this whole film3) The Love Interest - Totally underdeveloped. We're basically told by the script writer that these two people are in love, but never are we SHOWN that they're falling in love. It rang completely hollow.4) The Humor - There were WAY too many jokes in this movie, and that wouldn't have been all that bad if so many of them weren't eye rollers. Many of them left me groaning.5) Ultron - This guy appears out of nowhere and is woefully underdeveloped. Plus, he's supposed to be some kind of AI but he's constantly cracking off stupid one-liners and making facial expressions that I thought were inconsistent with what and who he was supposed to be.6) Character Overload - There were WAY too many characters to do any of them any justice. I would have liked the film to focus on a smaller group of characters and their relationships with one another, instead, we got a who's who of the entire Marvel universe leaving a lot to be desired.I could go on, but my heart is still aching and I don't want to talk about it anymore. I see that a lot of people liked it and I'm happy that they did. I only wish it hadn't been such a colossal disappointment for me.",Avengers: Age of Ultron,2395427
32,Joejoesan,Even with high expectations it doesn't even disappoint!,8/10,20 April 2015,"Tony Stark wants to invent something that benefits mankind but instead turns out to be the one responsible for the creation of this dangerous self thinking robot, Ultron. The Avengers must assemble once again to fight this menace that wants to kill all the humans on this planet. But Ultron is powerful and the way he is presented makes you wonder how our heroes can defeat him. Just you wait and see...What I liked best about Age of Ultron was the fact that all our favorite heroes get equal screen time to show of what they can do. Although the action scenes are great (Iron Man in the Hulkbuster versus Hulk!) the thing that really makes this movie work is the interaction between all the people involved. Stark and Banner, Banner and Black Widow, Hawkeye and Black Widow, Thor and Captain America... like in real life you can see with whom each of them get along best. It's also nice to see that Hawkeye gets a lot of screen time. He even gets the most interesting background story of the bunch. Quicksilver and Scarlet Witch make a great addition to the team (sort of) and there are a lot more cameos in the movie (although I don't think anybody spotted Lou Ferrigno!).The movie runs about two and a half hours and that's pretty long. It could have been a little bit shorter, but overall I didn't mind. With great action scenes (pay attention to the opening action sequence in which he introduces the Avengers in one mighty shot!), nice humor, a lot of cameos and a satisfying finale writer/director Joss Whedon has everything under control and that pays of.This year (2015) The Avengers Age of Ultron will shatter all box office records and that will be a fitting reward for giving most Marvel fans and 'normal' moviegoers this big treat. Even Pixar slipped (with Cars 2 and Brave) so everybody's waiting for Marvel to produce a real stinker. Although that day may come, The Avengers part 2 is not the movie that will be responsible for that!8,5 / 10",Avengers: Age of Ultron,2395427
33,cultfilmfreaksdotcom,Age of Dulltron,1/10,1 May 2015,"In the first AVENGERS, the villain was Thor's personal albatross, and now Tony Stark's invention is out to save the world by destroying it, or something like that And while it took over half the original movie for the eclectic group to warm up to each other, now we begin with so much bantering camaraderie it's like hanging out with the popular kids after prom And there are about five jokes per minute, as if Robert Downey Jr's quick-witted sarcasm was infected onto everyone else – even Ultron, Tony's dominating Artificial Intelligence Robot, who's full of wry wisdom: His nefarious motivation to do very bad things but unlike Loki, with an entire THOR film to catapult his dastardly menace, the titular heavy's purpose is completely forced and thoroughly confusing. Making the few good action sequences like Hulk and Iron Man squaring off impressive eye candy that lacks any rhyme or reason.With such an immense fan base, it's pretty dangerous to not like THE AVENGERS. They are perfectly cast, and proved themselves a beyond-worthy franchise. The problem with AGE OF ULTRON is that the plot's as dull as the lame newcomers including a mind-reading witch girl giving everyone trippy hallucinations; a blond-haired Russian boy who runs really fast; and a red-faced crusader as strong as Thor, deleting the big guy's main asset. And with so much excruciating downtime this time around, you would think the gang was saving up their energy but for what, exactly? With all the jesting, where's the danger? The urgency?",Avengers: Age of Ultron,2395427
34,RevRonster,Another great chapter in the MCU!,10/10,2 May 2015,"I've been a loyal Marvel fan since I was a kid and the shared universe film series that began with ""Iron Man"" has pretty much become my drug of choice. I was very excited for ""Age of Ultron"" and the film did not disappoint me in any way.Joss Whedon does a tremendous job on this last Marvel film he created. He balances the large cast exceptionally well, develops all the characters perfectly, introduces new characters seamlessly, showcases a story that is bigger in scope and darker in tone but was still able to bring in great humor and tops it all off with great special effects and killer action.The only things I didn't dig was, occasionally, the action was muddled and hard to watch and Ultron takes a long time to really show off that he is a huge threat. However, these complaints did absolutely NOTHING to kill the fun I had watching it because the movie develops the universe so well and takes great strides in setting up set pieces that will come into play in the next phase of films.",Avengers: Age of Ultron,2395427
35,palavitsinis,This is why you pay the ticket!,10/10,7 May 2015,"Well, I watched it last night and I am still amazed and thinking about it! Truly one of the greatest marvel movies. I read some of the negative reviews from other users and I have to say that I don't understand them. Sometimes it feels like they paid a ticket to see a marvel movie, and then they expected some kind of Oscar winning performance and some deep and meaningful life-inspiring story. No. That's not it. If you expect that, look for another movie. For me, this kind of movies is like having single-flavor smoothies, like lemon or orange or strawberry, and then, one day a guy comes and says, ""do you want them all in one?"". That's actually it. Iron man, Thor, Hulk and Captain America, some very successful characters, all-in-one! What more can you ask for? I really liked the depiction of the different characters and how they all blended and interact with one another. It's really nice how each character keeps its own uniqueness and how they also blend together, creating some amazing moments. I really appreciated the humor of the movie which was really useful to break the tension in many points during the story. The Ultron was AMAZING as a villain as well as the Vision. The movie was packed with action and had an amazing flow that made you think you were already 1h30m into the movie, when it was actually only 45 minutes. Scenes that were too much even for such a movie were significantly less than the first movie. I really liked the way some parallel stories evolve and I was really happy to see in the end how the movie leaves room for another one.",Avengers: Age of Ultron,2395427
